1	-30.0
6	2.0
14	-46.0
22	-16.0
25	-24.0
36	48.0
49	18.0
57	14.0
66	18.0
73	-24.0
82	2.0
84	-28.0
91	6.0
95	-26.0
97	-28.0
110	20.0
116	-14.0
117	-30.0
121	6.0
135	52.0
147	56.0
155	-12.0
162	10.0
164	-26.0
167	-28.0
175	-26.0
178	4.0
183	12.0
188	4.0
196	20.0
204	20.0
206	0
210	10.0
211	-30.0
227	22.0
230	-26.0
232	-26.0
236	6.0
246	30.0
249	-20.0
251	-28.0
259	14.0
268	-10.0
278	28.0
284	-14.0
289	-20.0
298	22.0
305	-14.0
313	-12.0
320	18.0
321	-30.0
324	-20.0
326	-26.0
333	-18.0
341	16.0
347	8.0
354	-48.0
359	10.0
362	-26.0
365	4.0
370	-22.0
378	-14.0
388	24.0
399	54.0
405	-16.0
409	-16.0
420	24.0
425	-20.0
435	-10.0
437	-28.0
443	-16.0
448	14.0
451	-22.0
453	-26.0
455	-28.0
461	-16.0
470	16.0
475	10.0
479	-24.0
483	-20.0
488	-26.0
496	-8.0
509	24.0
511	-26.0
514	-24.0
520	16.0
524	-26.0
536	-12.0
541	10.0
545	-16.0
547	-28.0
557	24.0
561	-18.0
564	-24.0
571	14.0
577	14.0
588	26.0
594	-20.0
608	18.0
612	4.0
619	-22.0
621	-28.0
624	-26.0
628	8.0
631	-22.0
637	12.0
640	-24.0
649	22.0
655	16.0
662	-22.0
669	12.0
672	-20.0
674	-26.0
677	-22.0
681	-20.0
689	18.0
696	-20.0
698	-28.0
701	-22.0
704	-24.0
706	-28.0
707	-30.0
717	-6.0
719	-30.0
732	30.0
744	26.0
752	10.0
753	-30.0
761	-44.0
764	2.0
771	-18.0
775	-24.0
784	16.0
794	26.0
798	6.0
800	-26.0
802	-26.0
809	18.0
811	-28.0
812	-30.0
819	-42.0
828	-44.0
839	68.0
841	-26.0
848	-20.0
861	26.0
872	18.0
882	20.0
894	26.0
898	-20.0
903	8.0
914	-8.0
919	-12.0
926	-18.0
935	-14.0
941	-14.0
945	10.0
950	12.0
959	0.0
963	-18.0
967	-18.0
973	-18.0
981	-8.0
983	-28.0
992	20.0
1000	-14.0
1007	-10.0
1012	-20.0
1018	10.0
1020	-28.0
1023	2.0
1037	32.0
1043	16.0
1045	-28.0
1051	10.0
1054	6.0
1068	-16.0
1079	-2.0
1083	10.0
1088	8.0
1089	-30.0
1091	0
1098	-22.0
1102	4.0
1117	20.0
1125	20.0
1126	-30.0
1128	-26.0
1136	-6.0
1144	16.0
1153	-16.0
