3	-24.0
4	-30.0
5	-30.0
13	-14.0
18	-20.0
24	-16.0
32	-10.0
33	-30.0
40	5.0
43	-26.0
46	-22.0
50	-46.0
56	7.0
59	-3.0
63	-20.0
67	4.0
69	-110.0
72	-26.0
74	-28.0
77	-26.0
84	12.0
90	-44.0
98	-12.0
104	-16.0
107	12.0
109	-13.0
116	16.0
119	-24.0
122	-50.0
130	26.0
139	18.0
148	-4.0
152	-20.0
157	-26.0
158	-30.0
165	14.0
167	-13.0
175	-10.0
182	16.0
185	-3.0
186	-30.0
196	5.0
203	-14.0
209	-16.0
214	-20.0
216	-28.0
218	-26.0
219	-30.0
222	4.0
225	6.0
233	14.0
235	-50.0
237	-28.0
245	30.0
247	-14.0
249	-26.0
252	-24.0
259	10.0
264	-8.0
265	-30.0
275	22.0
276	-30.0
278	-28.0
280	-28.0
287	-22.0
294	10.0
296	-28.0
298	-13.0
301	-26.0
302	-30.0
308	-22.0
311	-18.0
318	16.0
328	32.0
332	-50.0
342	20.0
345	-11.0
347	2.0
351	-48.0
355	-10.0
365	24.0
372	-16.0
377	-26.0
380	-24.0
383	-63.0
393	56.0
396	-28.0
398	-26.0
401	-20.0
402	-30.0
408	-18.0
409	-30.0
412	12.0
413	-30.0
417	-11.0
419	-13.0
422	-46.0
431	-6.0
434	-18.0
440	-6.0
445	-20.0
448	-133.0
449	-30.0
450	-30.0
455	-42.0
464	56.0
471	-20.0
479	20.0
483	8.0
485	-28.0
488	-11.0
495	-8.0
503	-8.0
506	-7.0
512	8.0
524	24.0
526	0.0
530	6.0
532	-28.0
541	2.0
543	-26.0
546	2.0
548	-13.0
558	-14.0
561	4.0
562	-30.0
571	-10.0
573	-13.0
575	2.0
582	-12.0
583	-30.0
593	20.0
605	54.0
615	28.0
620	8.0
621	-30.0
630	18.0
633	-18.0
641	-20.0
642	-30.0
644	-15.0
645	-30.0
653	-18.0
656	-22.0
664	14.0
674	52.0
679	-9.0
680	-30.0
686	-8.0
693	-12.0
699	-12.0
704	12.0
708	-48.0
713	-22.0
714	-30.0
719	10.0
728	12.0
741	58.0
745	4.0
747	-26.0
749	-26.0
756	-10.0
760	-22.0
766	-16.0
770	-10.0
775	-18.0
777	-13.0
783	-14.0
786	-9.0
795	24.0
796	-30.0
798	-26.0
807	-12.0
811	4.0
813	-13.0
820	-16.0
829	-38.0
842	48.0
849	-16.0
850	-30.0
859	-4.0
860	-30.0
862	-13.0
863	-30.0
866	-26.0
869	-26.0
871	-13.0
872	-30.0
874	-13.0
876	-26.0
877	-30.0
882	8.0
892	56.0
900	-16.0
903	-28.0
909	-16.0
911	2.0
919	20.0
920	-30.0
931	56.0
935	-26.0
942	-12.0
944	2.0
946	-26.0
955	22.0
964	-8.0
969	-5.0
972	-22.0
980	-14.0
988	-34.0
991	-9.0
996	-26.0
1005	-8.0
1014	16.0
1024	-2.0
1030	12.0
1038	5.0
1039	-30.0
1047	8.0
1057	24.0
1061	-7.0
1070	6.0
1072	-28.0
1079	20.0
1082	-16.0
1088	-14.0
1090	-26.0
1100	-2.0
1101	-30.0
1103	-13.0
1105	-13.0
1111	-14.0
1118	18.0
1122	6.0
1129	-14.0
1133	-5.0
1137	-24.0
1139	-26.0
1141	-15.0
1142	-30.0
1144	-26.0
1151	14.0
1156	8.0
1164	28.0
1170	12.0
1174	-11.0
1175	-30.0
1180	-11.0
1183	-20.0
1184	-30.0
1195	102.0
1202	-10.0
1206	-18.0
1211	12.0
1218	-4.0
1219	-30.0
1230	68.0
1237	18.0
1243	-3.0
1252	52.0
1263	58.0
1267	6.0
1277	54.0
1282	-24.0
1287	-8.0
1289	-58.0
1292	6.0
1295	-22.0
1296	-30.0
1307	24.0
1313	22.0
1320	-12.0
1323	-10.0
1325	0.0
1328	-22.0
1331	-22.0
1332	-30.0
1341	30.0
1347	-40.0
1355	-6.0
1359	-11.0
1367	14.0
1370	-28.0
1372	-28.0
1374	-13.0
1381	10.0
1388	-8.0
1398	8.0
1400	2.0
1404	-24.0
1414	20.0
1416	-13.0
1417	-30.0
1420	-24.0
1422	0.0
1425	-14.0
1429	-24.0
1433	-7.0
1437	-1.0
1439	-15.0
1443	-20.0
1445	-13.0
1449	8.0
1459	12.0
1460	-30.0
1467	1.0
1470	-11.0
1472	-30.0
1473	-30.0
1483	62.0
1486	-22.0
1493	22.0
1502	-6.0
1507	-7.0
1509	-26.0
1510	-15.0
1512	-15.0
1516	6.0
1521	1.0
1522	-30.0
1528	-14.0
1532	-26.0
1536	4.0
1545	80.0
1549	-28.0
1553	6.0
1560	-16.0
1563	-26.0
1567	-20.0
1572	8.0
1577	-20.0
1578	-30.0
1581	-22.0
1582	-30.0
1588	6.0
1598	30.0
1600	-28.0
1604	6.0
1608	-7.0
1614	8.0
1622	11.0
1631	-26.0
1641	60.0
1649	14.0
1650	-30.0
1652	-30.0
1656	8.0
1659	-26.0
1660	-30.0
1665	-16.0
1667	-28.0
1670	-26.0
1679	-14.0
1689	-40.0
1691	-15.0
1697	14.0
1701	2.0
1704	4.0
1709	-20.0
1721	22.0
1730	58.0
1739	86.0
1741	-26.0
1748	-8.0
1753	-22.0
1760	-12.0
1763	-24.0
1769	-12.0
1778	-18.0
1779	-30.0
1781	2.0
1787	-14.0
1794	-12.0
1795	-30.0
1797	-28.0
1807	32.0
1813	-16.0
1814	-30.0
1818	4.0
1821	0.0
1823	-48.0
1827	18.0
1833	-10.0
1835	-26.0
1841	-16.0
1843	-28.0
1844	-30.0
1853	52.0
1856	-9.0
1858	-48.0
1862	8.0
1864	-13.0
1867	-26.0
1868	-30.0
1869	-30.0
1872	0.0
1875	-24.0
1881	-1.0
1885	-9.0
1894	16.0
1904	68.0
1906	-28.0
1916	-12.0
1921	-16.0
1926	6.0
1928	-28.0
1938	58.0
1946	-2.0
1959	26.0
1968	-32.0
1975	15.0
1976	-30.0
1982	-20.0
1987	10.0
1997	60.0
1998	-30.0
2000	-13.0
2008	0.0
2019	62.0
2030	20.0
2037	-14.0
2039	0.0
2041	2.0
2045	-24.0
2048	-26.0
2054	-3.0
2055	-30.0
2058	4.0
2061	2.0
2062	-30.0
2064	-28.0
2067	-26.0
2070	-18.0
2071	-30.0
2072	-30.0
2073	-30.0
2075	-26.0
2076	-30.0
2079	-24.0
2082	-11.0
2092	68.0
2093	-30.0
2095	-13.0
2099	-20.0
2110	52.0
2112	-28.0
2113	-30.0
2114	-30.0
2124	52.0
2134	22.0
2136	-13.0
2144	-10.0
2153	-4.0
2154	-30.0
2160	-16.0
2162	-26.0
2163	-30.0
2165	-30.0
2168	-11.0
2169	-30.0
2170	-30.0
2174	8.0
2178	-26.0
2184	-14.0
2191	24.0
2195	-20.0
2202	5.0
2203	-30.0
2208	-7.0
2212	-9.0
2213	-30.0
2214	-30.0
2217	-26.0
2220	-26.0
2228	-6.0
2236	-8.0
2239	-14.0
2241	2.0
2242	-30.0
2252	28.0
2257	-24.0
2258	-30.0
2265	-16.0
2268	-22.0
2269	-30.0
2270	-30.0
2277	14.0
2285	21.0
2289	-16.0
2299	62.0
2301	-26.0
2308	-8.0
2315	14.0
2320	-1.0
2326	-14.0
2330	-24.0
2334	-13.0
2336	-13.0
2338	-13.0
2340	-30.0
2343	-26.0
2345	-58.0
2352	-14.0
2356	-28.0
2361	-9.0
2368	-6.0
2374	-16.0
2378	-28.0
2380	-48.0
2389	1.0
2397	-36.0
2401	-3.0
2402	-30.0
2406	-24.0
2410	-46.0
2415	8.0
2417	-28.0
2418	-30.0
2426	-12.0
2428	-48.0
2434	16.0
2438	8.0
2441	-22.0
2449	20.0
2459	72.0
2468	26.0
2469	-30.0
2470	-30.0
2473	-18.0
2480	16.0
2485	10.0
2496	-36.0
2498	-15.0
2501	-24.0
2510	-18.0
2514	6.0
2520	-40.0
2526	-18.0
2529	6.0
2540	88.0
2542	-50.0
2548	-2.0
2554	1.0
2555	-30.0
2564	20.0
2566	-28.0
2567	-20.0
2570	-24.0
2579	-14.0
2581	-26.0
2590	0.0
2592	-58.0
2597	10.0
2603	11.0
2613	56.0
2617	6.0
2620	-24.0
2622	-28.0
2625	-26.0
2632	-14.0
2638	-24.0
2640	-18.0
2644	-24.0
2651	12.0
