6	-5.0
8	-15.0
11	-25.0
15	-10.0
24	-15.0
26	-10.0
27	-10.0
40	0.0
61	-40.0
62	-15.0
63	-10.0
70	0.0
78	-10.0
86	5.0
96	-5.0
97	-15.0
110	-45.0
121	-20.0
138	-15.0
141	-5.0
155	-25.0
178	-10.0
182	-20.0
191	-30.0
194	-10.0
236	-45.0
239	-15.0
243	-5.0
253	-15.0
280	5.0
290	15.0
293	0
296	-10.0
304	-25.0
308	-15.0
332	-15.0
334	-15.0
387	-65.0
393	5.0
400	-15.0
419	35.0
425	-15.0
434	-5.0
444	-10.0
450	-15.0
481	20.0
484	-30.0
487	0.0
489	-15.0
507	5.0
532	-20.0
534	0
565	-45.0
574	-15.0
583	10.0
592	-10.0
593	-15.0
597	5.0
600	0.0
601	-15.0
603	-25.0
613	-40.0
617	0.0
623	-5.0
628	-10.0
639	5.0
658	-15.0
663	0.0
680	-30.0
685	-15.0
695	-10.0
696	-15.0
701	-10.0
720	-55.0
724	-10.0
726	-20.0
730	5.0
732	-15.0
734	-20.0
744	-30.0
804	-20.0
805	-10.0
835	-5.0
837	-5.0
838	-10.0
845	-20.0
848	-15.0
919	-5.0
921	-10.0
922	-15.0
925	-45.0
944	25.0
950	-10.0
951	-15.0
961	0.0
962	-10.0
964	-15.0
977	-20.0
980	10.0
983	-10.0
1008	-25.0
1012	-5.0
1032	-20.0
1039	-10.0
1041	-15.0
1055	-25.0
1061	-25.0
1062	-15.0
1068	15.0
1077	-5.0
1082	-25.0
1101	30.0
1120	-25.0
1125	0.0
1133	5.0
1134	-10.0
1144	-5.0
1147	-20.0
1148	-15.0
1156	5.0
1164	15.0
1168	-5.0
1171	-15.0
1173	-10.0
1213	-45.0
1217	-10.0
1219	-25.0
1226	10.0
1247	-20.0
1264	-45.0
1270	-10.0
1275	-5.0
1280	0
1282	-15.0
1293	-5.0
1299	-10.0
1304	0.0
1321	-25.0
1328	-20.0
1346	-10.0
1356	-20.0
1382	-5.0
1385	-15.0
1404	-20.0
1407	-30.0
1411	5.0
1415	0.0
1419	-10.0
1453	0.0
1493	0.0
1499	-10.0
1518	-10.0
1520	-15.0
1533	-5.0
1539	15.0
1547	20.0
1556	-60.0
1564	-45.0
1587	-20.0
1600	20.0
1610	20.0
1616	0.0
1624	20.0
1632	5.0
1637	-10.0
1656	10.0
1712	0.0
1715	-10.0
1717	-10.0
1719	-20.0
1788	45.0
1798	-10.0
1801	-10.0
1812	-30.0
1834	-5.0
1858	10.0
1863	0.0
1866	-5.0
1887	10.0
1892	-5.0
1908	-5.0
1913	-10.0
1914	-15.0
1916	0
1928	-15.0
1938	-25.0
1959	20.0
1992	-10.0
1995	-15.0
2002	-5.0
2008	-35.0
2027	5.0
2042	-5.0
2077	-5.0
2106	5.0
2112	-20.0
2114	-25.0
2124	5.0
2149	-15.0
2207	60.0
2241	5.0
2265	-30.0
2270	-10.0
2273	-20.0
2280	-15.0
2305	-15.0
2317	-5.0
2320	-15.0
2338	-15.0
2345	-20.0
2355	15.0
2358	0.0
2382	35.0
2389	0.0
2409	-25.0
2424	0.0
2459	45.0
2491	-5.0
2510	5.0
2538	5.0
2580	65.0
2584	-25.0
2585	-15.0
2612	20.0
2615	-10.0
2631	-10.0
2662	-5.0
2668	0.0
2703	45.0
2710	10.0
2719	5.0
2763	45.0
2778	-45.0
2781	0.0
2813	35.0
2846	25.0
2847	-15.0
2874	10.0
2877	-10.0
2885	5.0
2895	15.0
2911	10.0
2915	-15.0
2918	-5.0
2975	0.0
2978	-5.0
2981	-15.0
3001	-55.0
3035	30.0
3079	40.0
3160	70.0
3170	-10.0
3186	-25.0
3190	-15.0
3198	-15.0
3204	15.0
3211	-20.0
3306	45.0
3354	65.0
3361	5.0
3364	-20.0
3390	-10.0
3445	50.0
3476	25.0
3497	15.0
3561	30.0
3566	0.0
3586	35.0
3591	-10.0
3612	-5.0
3662	25.0
3665	-20.0
3666	-10.0
3728	15.0
3768	20.0
3804	-5.0
3827	10.0
3828	-15.0
3835	5.0
3847	10.0
3865	5.0
3882	10.0
3888	10.0
3900	0.0
3907	10.0
3930	10.0
3934	-15.0
3957	0.0
3975	25.0
3986	-20.0
4050	65.0
4084	20.0
4211	180.0
4243	-25.0
4245	-10.0
4322	115.0
4325	-25.0
4349	30.0
4393	45.0
4514	55.0
4595	85.0
4606	-5.0
4615	-15.0
4620	-5.0
4681	45.0
4689	0.0
4803	230.0
4828	45.0
4949	200.0
4970	10.0
4990	-5.0
4993	-15.0
5061	100.0
5136	75.0
5152	-10.0
5166	-10.0
5219	10.0
5273	70.0
5389	100.0
5499	80.0
5580	120.0
5715	135.0
5846	140.0
5979	110.0
5999	40.0
6120	90.0
6258	145.0
6379	85.0
6503	215.0
6634	165.0
6776	190.0
6848	60.0
6980	150.0
7095	155.0
7198	40.0
7324	245.0
7345	5.0
7353	15.0
7357	0.0
7467	95.0
7601	180.0
7633	5.0
7775	165.0
7908	195.0
8037	185.0
8160	185.0
8291	115.0
8424	105.0
8552	275.0
8689	165.0
8765	65.0
8770	-10.0
8773	-10.0
8900	150.0
8918	0.0
9046	140.0
9049	-20.0
9170	130.0
9236	85.0
9267	0.0
9370	105.0
9503	165.0
9635	115.0
9675	20.0
9812	195.0
9946	190.0
10083	155.0
10173	65.0
10280	95.0
10411	170.0
10549	180.0
10682	165.0
10814	215.0
10832	15.0
10960	155.0
11020	50.0
11163	225.0
11194	0.0
11324	225.0
11458	110.0
11524	35.0
11651	85.0
11791	195.0
11931	125.0
11953	0.0
12085	135.0
12204	120.0
12279	65.0
12418	170.0
12548	160.0
12683	185.0
12808	200.0
12823	15.0
12956	230.0
13090	260.0
13229	200.0
13365	180.0
13503	145.0
13631	135.0
13759	190.0
13885	160.0
14019	150.0
14125	110.0
14250	210.0
14335	80.0
14413	105.0
14551	155.0
14680	135.0
14809	165.0
14936	185.0
15067	155.0
15205	245.0
15245	35.0
15383	140.0
15495	220.0
15621	240.0
15755	180.0
15876	185.0
16013	195.0
16148	175.0
16283	110.0
16415	240.0
16541	115.0
16681	155.0
16818	145.0
16951	145.0
17080	245.0
17205	170.0
17338	145.0
17472	175.0
17601	275.0
17738	140.0
17864	230.0
17915	35.0
18033	200.0
18154	180.0
18277	175.0
18408	180.0
18531	205.0
18662	155.0
18784	210.0
18903	235.0
19028	190.0
19048	15.0
19172	75.0
19296	170.0
19420	210.0
19548	180.0
19675	210.0
19794	225.0
19921	150.0
20042	220.0
20171	235.0
20300	145.0
20430	150.0
20569	175.0
20705	195.0
20826	175.0
20952	225.0
21075	165.0
21203	150.0
21339	185.0
21464	235.0
21583	145.0
21713	225.0
21844	205.0
21974	160.0
22099	195.0
22103	-15.0
22232	235.0
22358	150.0
22470	160.0
22602	160.0
22607	0
22736	210.0
22869	170.0
23000	150.0
23124	175.0
23264	170.0
23407	165.0
23539	200.0
